                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    317,                0.45225,                0.32778,                0.83532,                0.95006,                0.92965,                0.96006,                0.73286,                0.93086,                0.47568,                0.98155,             0.00062399,             0.00062399,             0.00062399
                    318,                0.45779,                0.33166,                0.83571,                0.96295,                 0.9132,                0.95723,                 0.7313,                 0.9262,                0.47837,                 0.9808,             0.00062069,             0.00062069,             0.00062069
                    319,                0.47177,                0.34026,                0.83297,                 0.9635,                0.90652,                0.95648,                 0.7277,                0.93048,                0.49019,                0.98243,             0.00061739,             0.00061739,             0.00061739
                    320,                 0.4723,                0.34832,                0.83723,                0.96063,                0.90693,                0.95858,                0.71965,                0.93227,                0.48859,                0.98424,             0.00061409,             0.00061409,             0.00061409
                    321,                 0.5135,                0.35123,                0.84155,                0.95933,                0.90693,                0.96177,                 0.7187,                0.93146,                0.49007,                0.98549,             0.00061079,             0.00061079,             0.00061079
                    322,                0.46602,                 0.3519,                0.83317,                0.95782,                0.90693,                0.96507,                0.72513,                0.93361,                 0.4885,                0.98711,             0.00060749,             0.00060749,             0.00060749
                    323,                0.44285,                0.33837,                0.84594,                0.96466,                 0.9145,                0.96774,                 0.7233,                0.94138,                0.49055,                0.99017,             0.00060419,             0.00060419,             0.00060419
                    324,                0.45481,                0.33529,                0.83268,                0.96708,                0.92632,                0.96847,                 0.7362,                0.94171,                0.48527,                0.98792,             0.00060089,             0.00060089,             0.00060089
                    325,                0.44198,                0.32016,                0.82154,                0.96085,                0.92713,                0.96903,                0.73345,                0.93476,                 0.4811,                0.98714,             0.00059759,             0.00059759,             0.00059759
                    326,                0.42368,                0.32878,                0.82003,                0.96029,                0.93098,                0.96893,                  0.742,                0.93739,                0.47061,                0.98737,             0.00059429,             0.00059429,             0.00059429
                    327,                0.41582,                0.31822,                0.84289,                0.96414,                0.93338,                0.96918,                0.73729,                0.93792,                0.47311,                 0.9881,             0.00059098,             0.00059098,             0.00059098
                    328,                0.47225,                0.32359,                0.84012,                0.96539,                0.93829,                 0.9694,                0.73416,                 0.9349,                 0.4732,                0.98238,             0.00058768,             0.00058768,             0.00058768
                    329,                0.46879,                0.34051,                0.82915,                0.96002,                0.93688,                0.96961,                 0.7399,                0.93343,                0.47384,                0.97751,             0.00058438,             0.00058438,             0.00058438
                    330,                0.46372,                0.33126,                0.83536,                0.93915,                0.94741,                0.96907,                 0.7268,                0.93499,                0.47653,                 0.9775,             0.00058108,             0.00058108,             0.00058108
                    331,                0.41541,                 0.3025,                0.82596,                0.95451,                0.91975,                0.96738,                0.73176,                0.94034,                0.48706,                0.97704,             0.00057778,             0.00057778,             0.00057778
                    332,                0.39278,                0.29465,                0.81308,                0.95909,                0.91482,                0.96676,                0.73317,                0.95273,                0.49365,                0.98342,             0.00057448,             0.00057448,             0.00057448
                    333,                0.39435,                0.30567,                0.80528,                0.96306,                0.92208,                0.96675,                0.73124,                0.96234,                 0.4974,                0.99175,             0.00057118,             0.00057118,             0.00057118
                    334,                0.46394,                0.33938,                0.84409,                 0.9613,                0.92208,                0.96567,                0.72321,                0.95703,                 0.4884,                0.98811,             0.00056788,             0.00056788,             0.00056788
                    335,                0.39476,                0.31166,                 0.8218,                0.95669,                0.92652,                0.96321,                0.73219,                0.96129,                0.49831,                0.98869,             0.00056458,             0.00056458,             0.00056458
                    336,                0.44475,                0.33607,                0.84356,                0.95701,                0.92655,                0.96222,                0.73541,                0.96159,                 0.5004,                0.99054,             0.00056128,             0.00056128,             0.00056128
                    337,                0.42204,                0.31893,                0.82494,                0.95122,                0.92128,                0.96165,                0.73382,                0.95033,                0.50308,                0.99039,             0.00055798,             0.00055798,             0.00055798
                    338,                0.38923,                0.29651,                0.81691,                0.97247,                0.89617,                 0.9606,                0.73551,                0.94826,                0.50365,                0.99384,             0.00055468,             0.00055468,             0.00055468
                    339,                 0.4079,                0.31294,                0.82959,                0.94002,                0.91623,                0.95936,                 0.7292,                0.94445,                0.51286,                0.99086,             0.00055138,             0.00055138,             0.00055138
                    340,                0.41771,                0.30904,                  0.806,                0.97283,                0.88167,                0.95377,                0.72169,                0.93957,                0.51844,                0.98591,             0.00054808,             0.00054808,             0.00054808
                    341,                 0.4036,                0.31331,                0.81159,                0.97332,                0.87531,                0.94957,                0.71409,                0.94141,                0.53493,                0.98417,             0.00054478,             0.00054478,             0.00054478
                    342,                0.43136,                0.32824,                0.83945,                0.96799,                0.87662,                0.94294,                0.71231,                0.94237,                0.53636,                 0.9832,             0.00054147,             0.00054147,             0.00054147
                    343,                0.42471,                0.31666,                 0.8276,                0.96244,                0.88507,                0.94304,                0.71212,                0.94121,                0.52207,                0.98576,             0.00053817,             0.00053817,             0.00053817
                    344,                0.41856,                0.31388,                0.82807,                0.96077,                0.90505,                 0.9473,                0.72124,                0.93521,                0.49661,                0.99142,             0.00053487,             0.00053487,             0.00053487
                    345,                0.42087,                0.32185,                0.83113,                0.94574,                0.92965,                0.94879,                0.72493,                0.92691,                0.47447,                0.98965,             0.00053157,             0.00053157,             0.00053157
                    346,                0.38814,                0.30145,                0.83616,                0.96031,                0.92891,                0.94962,                0.72979,                0.92839,                0.46436,                0.99295,             0.00052827,             0.00052827,             0.00052827
                    347,                0.43332,                0.31921,                0.83479,                0.96317,                0.92965,                0.95049,                0.71746,                0.94034,                0.45371,                 1.0005,             0.00052497,             0.00052497,             0.00052497
                    348,                0.41228,                0.33456,                0.81928,                0.96553,                0.92965,                0.95091,                 0.7221,                 0.9423,                0.44896,                  1.003,             0.00052167,             0.00052167,             0.00052167
                    349,                0.42108,                0.31858,                0.84758,                0.96743,                0.92965,                0.95283,                0.72123,                0.94233,                0.44938,                 1.0034,             0.00051837,             0.00051837,             0.00051837
                    350,                0.44732,                0.32162,                0.82916,                 0.9713,                0.92965,                 0.9526,                0.72175,                0.93737,                0.45676,                 1.0044,             0.00051507,             0.00051507,             0.00051507
                    351,                0.37712,                0.29549,                0.82988,                0.96844,                0.92208,                 0.9519,                0.72267,                0.93666,                0.47027,                 1.0045,             0.00051177,             0.00051177,             0.00051177
                    352,                0.39448,                 0.3025,                0.85123,                0.97204,                0.92208,                0.95113,                0.71949,                0.93949,                0.46749,                 1.0014,             0.00050847,             0.00050847,             0.00050847
                    353,                0.41967,                0.31322,                0.82239,                0.96011,                0.92965,                0.95005,                0.71231,                0.93883,                0.46544,                 1.0011,             0.00050517,             0.00050517,             0.00050517
                    354,                0.40823,                0.31398,                0.82908,                0.97105,                   0.92,                0.94997,                 0.7143,                0.94699,                0.46378,                 1.0033,             0.00050187,             0.00050187,             0.00050187
                    355,                0.37978,                0.29784,                0.81585,                  0.969,                0.92125,                0.95159,                0.71969,                0.94355,                0.46322,                0.99971,             0.00049857,             0.00049857,             0.00049857
                    356,                0.40622,                0.31292,                0.82554,                0.96767,                0.92134,                0.95138,                 0.7154,                0.94524,                0.47165,                0.99754,             0.00049527,             0.00049527,             0.00049527
                    357,                0.44343,                0.31563,                0.84257,                0.96865,                0.92024,                0.95033,                0.71296,                0.94658,                0.46914,                0.99354,             0.00049197,             0.00049197,             0.00049197
                    358,                0.41324,                 0.3036,                0.81174,                0.97046,                0.92013,                0.94867,                0.71189,                  0.944,                0.47406,                0.98616,             0.00048866,             0.00048866,             0.00048866
                    359,                0.41968,                0.31549,                0.81974,                0.96106,                0.92965,                0.94918,                0.70106,                0.94163,                0.48354,                0.98114,             0.00048536,             0.00048536,             0.00048536
                    360,                0.38448,                0.30441,                 0.8344,                0.96607,                0.92208,                0.94997,                0.72356,                 0.9297,                0.48564,                0.97781,             0.00048206,             0.00048206,             0.00048206
                    361,                0.43152,                 0.3205,                0.82165,                0.96916,                 0.9291,                0.94919,                0.72417,                0.92637,                0.47209,                0.97442,             0.00047876,             0.00047876,             0.00047876
                    362,                0.42795,                0.32338,                0.84527,                0.96877,                0.92813,                0.95051,                0.72006,                 0.9345,                 0.4727,                 0.9795,             0.00047546,             0.00047546,             0.00047546
                    363,                0.45292,                0.33203,                0.85811,                0.97098,                0.92735,                0.95046,                 0.7279,                0.94655,                0.47219,                0.98988,             0.00047216,             0.00047216,             0.00047216
                    364,                0.37397,                0.29501,                0.81915,                0.97209,                0.92858,                0.95082,                0.72152,                0.95437,                0.47129,                0.99506,             0.00046886,             0.00046886,             0.00046886
                    365,                 0.4074,                0.30453,                0.80204,                0.97253,                0.92881,                0.95151,                0.72228,                0.95609,                0.47214,                 1.0026,             0.00046556,             0.00046556,             0.00046556
                    366,                 0.3953,                 0.2997,                0.84334,                0.97223,                 0.9284,                0.95147,                0.72521,                0.95484,                0.47656,                  1.008,             0.00046226,             0.00046226,             0.00046226
                    367,                0.37961,                 0.2985,                0.82616,                0.97205,                0.92873,                0.95235,                0.72666,                0.95265,                0.48282,                 1.0086,             0.00045896,             0.00045896,             0.00045896
                    368,                0.43812,                0.32216,                0.82062,                 0.9712,                0.92878,                0.95293,                0.72317,                0.95475,                0.48523,                 1.0095,             0.00045566,             0.00045566,             0.00045566
                    369,                0.36217,                0.29759,                0.81519,                0.97143,                0.92965,                0.95326,                0.72895,                0.95293,                 0.4854,                 1.0136,             0.00045236,             0.00045236,             0.00045236
                    370,                0.41802,                0.30226,                 0.8142,                0.97123,                0.92965,                0.95279,                0.72671,                0.95393,                0.48791,                 1.0169,             0.00044906,             0.00044906,             0.00044906
                    371,                0.42048,                 0.3066,                0.83197,                0.97256,                0.92965,                0.95286,                0.72113,                0.95974,                 0.4853,                 1.0191,             0.00044576,             0.00044576,             0.00044576
                    372,                0.44721,                0.32145,                0.82376,                0.97259,                0.92965,                0.95251,                0.72159,                0.96568,                0.48457,                 1.0199,             0.00044246,             0.00044246,             0.00044246
                    373,                0.42423,                0.32537,                0.81681,                0.97215,                0.92965,                0.95027,                0.71743,                0.96838,                0.48228,                 1.0196,             0.00043915,             0.00043915,             0.00043915
                    374,                0.44889,                0.33186,                0.82014,                0.96479,                0.92965,                0.94994,                 0.7088,                0.97589,                0.48456,                 1.0245,             0.00043585,             0.00043585,             0.00043585
                    375,                0.41734,                0.31565,                0.83123,                0.96483,                0.92774,                0.95716,                 0.7149,                0.98074,                 0.4945,                  1.028,             0.00043255,             0.00043255,             0.00043255
                    376,                 0.4551,                0.32146,                0.82482,                0.96344,                0.92746,                0.96004,                0.71467,                0.98326,                0.49939,                 1.0314,             0.00042925,             0.00042925,             0.00042925
                    377,                 0.4311,                0.32125,                0.83167,                0.97195,                0.92208,                0.96164,                0.70616,                0.98734,                0.50323,                 1.0352,             0.00042595,             0.00042595,             0.00042595
                    378,                0.39228,                0.30205,                0.82219,                0.97215,                0.92208,                0.96248,                 0.7155,                0.98737,                 0.4991,                 1.0383,             0.00042265,             0.00042265,             0.00042265
                    379,                 0.4037,                 0.2952,                0.81142,                0.97294,                0.92208,                0.96299,                0.72264,                0.98582,                   0.49,                 1.0452,             0.00041935,             0.00041935,             0.00041935
                    380,                0.43951,                 0.3195,                0.82321,                0.97314,                0.92049,                0.96265,                0.72404,                0.98979,                 0.4843,                 1.0498,             0.00041605,             0.00041605,             0.00041605
                    381,                 0.4067,                0.30073,                0.81185,                0.97252,                0.92019,                0.96291,                0.72069,                0.98818,                0.48855,                 1.0491,             0.00041275,             0.00041275,             0.00041275
                    382,                0.45504,                0.31523,                0.83188,                0.97141,                 0.9214,                0.96286,                0.71342,                0.98353,                0.49371,                 1.0432,             0.00040945,             0.00040945,             0.00040945
                    383,                0.38372,                0.29744,                0.84137,                0.96074,                0.92208,                0.96252,                0.71473,                0.99003,                0.49521,                 1.0437,             0.00040615,             0.00040615,             0.00040615
                    384,                0.39265,                  0.299,                0.81501,                0.96384,                0.91442,                0.96358,                0.71213,                0.98945,                0.48601,                 1.0434,             0.00040285,             0.00040285,             0.00040285
                    385,                0.43545,                0.30888,                0.85731,                0.96522,                0.91246,                0.96464,                  0.715,                0.97969,                  0.486,                 1.0329,             0.00039955,             0.00039955,             0.00039955
                    386,                 0.3778,                0.29213,                0.81767,                 0.9652,                0.91277,                0.96662,                0.72034,                0.98267,                0.47525,                 1.0323,             0.00039625,             0.00039625,             0.00039625
                    387,                0.36936,                0.29031,                 0.8065,                0.95409,                0.92431,                0.96641,                0.72192,                0.96049,                  0.469,                 1.0171,             0.00039295,             0.00039295,             0.00039295
                    388,                0.38229,                0.30235,                0.81708,                0.95474,                0.92209,                0.96674,                0.72503,                 0.9455,                0.46565,                 1.0028,             0.00038964,             0.00038964,             0.00038964
                    389,                 0.4007,                0.30898,                0.82384,                0.94811,                0.93723,                0.96547,                0.72277,                0.93496,                0.46519,                0.99424,             0.00038634,             0.00038634,             0.00038634
                    390,                0.41106,                0.31016,                0.81577,                0.96474,                0.93033,                0.96492,                0.73691,                0.93645,                0.46342,                0.99175,             0.00038304,             0.00038304,             0.00038304
                    391,                0.38423,                0.29675,                0.81546,                0.97124,                0.92868,                0.96488,                0.73402,                0.93913,                0.46196,                0.99165,             0.00037974,             0.00037974,             0.00037974
                    392,                0.40769,                 0.3169,                0.83762,                0.97024,                0.92965,                0.96363,                0.73356,                0.94038,                0.45503,                0.99186,             0.00037644,             0.00037644,             0.00037644
                    393,                0.39139,                0.28823,                0.80498,                0.97151,                0.92916,                0.96523,                0.73739,                 0.9314,                0.45368,                 0.9896,             0.00037314,             0.00037314,             0.00037314
                    394,                0.40463,                 0.3139,                0.82297,                0.97442,                0.92965,                0.96616,                0.72808,                0.93358,                0.45773,                 0.9878,             0.00036984,             0.00036984,             0.00036984
                    395,                0.36766,                0.27434,                0.80293,                0.97236,                0.92686,                0.96811,                0.72385,                0.93163,                0.46879,                0.98739,             0.00036654,             0.00036654,             0.00036654
                    396,                0.38866,                0.29575,                0.81054,                0.97197,                0.92691,                0.96847,                0.72679,                0.92808,                0.47352,                0.98766,             0.00036324,             0.00036324,             0.00036324
                    397,                0.44528,                0.32474,                0.83799,                0.97178,                0.92208,                 0.9673,                0.73162,                0.93236,                0.47333,                0.98754,             0.00035994,             0.00035994,             0.00035994
                    398,                0.42423,                0.30489,                0.82765,                 0.9719,                 0.9145,                0.96812,                0.73791,                 0.9265,                0.46912,                0.98956,             0.00035664,             0.00035664,             0.00035664
                    399,                0.36937,                 0.2882,                0.83413,                0.97179,                 0.9145,                0.96941,                0.74031,                0.92897,                0.46053,                0.99578,             0.00035334,             0.00035334,             0.00035334
                    400,                0.38416,                0.29648,                 0.8096,                0.97189,                 0.9145,                0.96807,                0.73933,                0.93555,                0.45618,                 1.0021,             0.00035004,             0.00035004,             0.00035004
                    401,                0.39448,                0.29127,                 0.8518,                0.97316,                 0.9191,                0.96786,                0.73847,                0.93951,                0.45891,                 1.0037,             0.00034674,             0.00034674,             0.00034674
                    402,                0.35783,                0.27338,                0.81355,                 0.9728,                0.91959,                 0.9677,                0.73333,                0.93938,                0.45474,                 1.0037,             0.00034344,             0.00034344,             0.00034344
                    403,                0.43166,                0.29849,                0.81367,                0.97152,                0.92208,                0.96724,                0.73878,                0.93326,                0.45609,                0.99988,             0.00034013,             0.00034013,             0.00034013
                    404,                0.37501,                0.30044,                0.83263,                 0.9699,                0.92208,                0.96539,                0.74778,                0.92138,                0.46128,                0.99137,             0.00033683,             0.00033683,             0.00033683
                    405,                0.35651,                0.26928,                0.81433,                 0.9699,                0.92208,                0.96506,                0.74051,                0.91681,                0.46561,                0.98152,             0.00033353,             0.00033353,             0.00033353
                    406,                0.39777,                0.28952,                0.82827,                0.96923,                0.92208,                  0.964,                 0.7445,                 0.9109,                0.46266,                0.97295,             0.00033023,             0.00033023,             0.00033023
                    407,                0.36328,                0.28328,                0.81248,                0.96933,                0.92208,                0.96263,                0.73445,                 0.9106,                0.46703,                 0.9716,             0.00032693,             0.00032693,             0.00032693
                    408,                0.37317,                0.29466,                0.82142,                0.96984,                0.92208,                0.95898,                0.72138,                0.92106,                0.46834,                0.97467,             0.00032363,             0.00032363,             0.00032363
                    409,                0.39258,                 0.3029,                0.82181,                0.97133,                 0.9145,                0.95601,                0.73017,                0.92179,                0.47555,                0.97365,             0.00032033,             0.00032033,             0.00032033
                    410,                0.40879,                0.32004,                0.80714,                0.97119,                 0.9145,                 0.9508,                0.72733,                0.92048,                0.47813,                0.97277,             0.00031703,             0.00031703,             0.00031703
                    411,                0.41098,                0.30621,                0.83508,                0.97188,                0.91433,                0.95113,                0.72243,                0.92036,                0.47443,                0.97453,             0.00031373,             0.00031373,             0.00031373
                    412,                0.39736,                0.29153,                0.80856,                0.97051,                 0.9145,                0.95116,                0.71749,                0.92683,                0.48334,                0.98023,             0.00031043,             0.00031043,             0.00031043
                    413,                0.36337,                0.28308,                0.81285,                0.96659,                 0.9145,                0.95205,                0.72496,                0.93256,                0.49325,                0.98685,             0.00030713,             0.00030713,             0.00030713
                    414,                0.35483,                0.28077,                0.81658,                0.96586,                0.90693,                0.95224,                0.73079,                0.93827,                 0.4876,                0.99051,             0.00030383,             0.00030383,             0.00030383
                    415,                0.38041,                0.28506,                 0.8115,                0.97299,                0.90693,                0.95228,                0.73017,                0.93793,                0.48566,                0.98841,             0.00030053,             0.00030053,             0.00030053
                    416,                 0.3458,                0.27288,                0.80384,                0.96952,                0.91205,                0.95192,                0.73082,                0.93177,                0.48887,                0.98425,             0.00029723,             0.00029723,             0.00029723
                    417,                0.35238,                 0.2757,                0.83596,                0.96978,                0.90866,                0.95162,                0.72574,                0.93383,                0.48803,                0.98481,             0.00029393,             0.00029393,             0.00029393
                    418,                0.36962,                0.29543,                0.80061,                0.96652,                0.91253,                0.95235,                0.72454,                0.93555,                 0.4836,                0.98664,             0.00029062,             0.00029062,             0.00029062
                    419,                0.40219,                0.29196,                0.82694,                 0.9684,                 0.9162,                 0.9527,                0.71971,                0.94019,                0.48376,                0.98765,             0.00028732,             0.00028732,             0.00028732
                    420,                0.35157,                0.28983,                 0.8127,                0.96537,                0.92019,                0.95305,                0.72586,                0.94231,                0.47319,                 0.9873,             0.00028402,             0.00028402,             0.00028402
                    421,                0.38088,                0.28064,                0.81905,                0.96706,                0.92009,                0.95305,                0.72238,                0.93917,                0.46821,                0.98419,             0.00028072,             0.00028072,             0.00028072
                    422,                0.35779,                0.29281,                0.81377,                0.96861,                0.91999,                0.95275,                0.72249,                0.93478,                0.46047,                0.98278,             0.00027742,             0.00027742,             0.00027742
                    423,                0.36851,                0.29054,                0.82142,                 0.9702,                 0.9145,                0.95368,                0.72233,                0.93355,                0.45869,                0.98143,             0.00027412,             0.00027412,             0.00027412
                    424,                 0.3861,                0.28228,                0.81768,                0.97099,                 0.9145,                0.95345,                0.72508,                0.93193,                0.45611,                0.98173,             0.00027082,             0.00027082,             0.00027082
                    425,                0.35178,                 0.2834,                 0.8075,                0.97144,                 0.9145,                0.95282,                0.72118,                0.93332,                0.46192,                 0.9839,             0.00026752,             0.00026752,             0.00026752
                    426,                0.38565,                0.29632,                 0.8196,                0.97159,                 0.9145,                0.95249,                0.72458,                0.93382,                0.46772,                0.98701,             0.00026422,             0.00026422,             0.00026422
                    427,                0.35946,                0.27815,                0.80263,                0.97123,                 0.9145,                0.95226,                0.72042,                0.94183,                0.47195,                0.99227,             0.00026092,             0.00026092,             0.00026092
                    428,                0.32437,                0.26716,                0.82452,                0.97102,                 0.9145,                0.95204,                0.71952,                0.94792,                0.47037,                0.99514,             0.00025762,             0.00025762,             0.00025762
                    429,                0.40548,                0.30877,                0.81813,                0.97103,                 0.9145,                0.95214,                0.71877,                0.94602,                 0.4723,                0.99621,             0.00025432,             0.00025432,             0.00025432
                    430,                0.36068,                 0.2807,                0.81174,                0.97073,                 0.9145,                0.95224,                0.71896,                0.94079,                0.47227,                0.99671,             0.00025102,             0.00025102,             0.00025102
                    431,                0.34728,                0.27276,                0.82138,                0.97048,                 0.9145,                0.95242,                0.71467,                0.94295,                0.46786,                0.99733,             0.00024772,             0.00024772,             0.00024772
                    432,                0.39777,                0.29348,                 0.8215,                0.97344,                0.92105,                0.95287,                0.71675,                0.94863,                0.45836,                 1.0004,             0.00024442,             0.00024442,             0.00024442
                    433,                0.40212,                0.28764,                0.81624,                0.97069,                0.92208,                0.95362,                0.71986,                0.94737,                0.46059,                 1.0037,             0.00024111,             0.00024111,             0.00024111
                    434,                0.38975,                0.29304,                0.82326,                0.96965,                0.92208,                0.95393,                0.72381,                0.95345,                0.45812,                  1.008,             0.00023781,             0.00023781,             0.00023781
                    435,                0.35047,                0.27595,                0.80888,                0.96955,                0.92208,                0.95244,                0.72384,                0.94596,                0.46643,                  1.003,             0.00023451,             0.00023451,             0.00023451
                    436,                0.34474,                0.27122,                0.80875,                0.97019,                0.92208,                0.95725,                0.72655,                0.94498,                0.47426,                 1.0016,             0.00023121,             0.00023121,             0.00023121
                    437,                0.34167,                0.27318,                0.80445,                0.97093,                0.92208,                0.95732,                0.72659,                0.94452,                0.47229,                 1.0031,             0.00022791,             0.00022791,             0.00022791
                    438,                 0.3878,                0.28627,                 0.8184,                0.97216,                0.92208,                0.95213,                0.71607,                0.94022,                0.47367,                 1.0039,             0.00022461,             0.00022461,             0.00022461
                    439,                0.34165,                0.27893,                0.80995,                0.97149,                0.92208,                0.95251,                0.72174,                0.93996,                0.46995,                 1.0037,             0.00022131,             0.00022131,             0.00022131
                    440,                0.35842,                0.27103,                0.81034,                0.97424,                0.92034,                 0.9522,                0.72711,                 0.9401,                0.47126,                  1.006,             0.00021801,             0.00021801,             0.00021801
                    441,                0.34455,                0.26437,                0.80462,                 0.9737,                0.92084,                0.95291,                0.72687,                0.93837,                 0.4651,                 1.0037,             0.00021471,             0.00021471,             0.00021471
                    442,                0.35953,                0.27761,                0.81137,                0.97215,                0.92208,                0.95302,                0.73054,                0.94049,                0.46006,                 1.0049,             0.00021141,             0.00021141,             0.00021141
                    443,                0.36508,                0.27867,                0.80491,                0.97113,                0.92208,                0.95326,                 0.7324,                0.94047,                0.45716,                 1.0037,             0.00020811,             0.00020811,             0.00020811
                    444,                0.40671,                0.30036,                0.83528,                0.97097,                0.92208,                0.95326,                0.72983,                  0.939,                 0.4558,                 1.0037,             0.00020481,             0.00020481,             0.00020481
                    445,                0.35869,                0.27939,                  0.827,                0.97132,                0.92208,                  0.953,                0.73045,                 0.9381,                0.45366,                 1.0034,             0.00020151,             0.00020151,             0.00020151
                    446,                0.35134,                0.27718,                0.82154,                0.97062,                0.92208,                0.95287,                0.72747,                0.93336,                0.45638,                 1.0032,             0.00019821,             0.00019821,             0.00019821
                    447,                0.35227,                0.27302,                0.79042,                0.97152,                0.92208,                  0.953,                0.73323,                0.92641,                0.45258,                 1.0001,             0.00019491,             0.00019491,             0.00019491
                    448,                0.37786,                0.27942,                0.80242,                0.97161,                0.92208,                0.95337,                0.72701,                0.92588,                0.45529,                0.99804,              0.0001916,              0.0001916,              0.0001916
                    449,                0.32365,                0.25326,                0.81802,                0.97155,                0.92208,                0.95464,                0.72877,                0.92228,                0.45078,                0.99746,              0.0001883,              0.0001883,              0.0001883
                    450,                 0.3541,                0.27249,                0.80145,                0.97138,                0.92208,                0.95521,                0.73352,                0.92428,                0.45309,                0.99678,               0.000185,               0.000185,               0.000185
                    451,                0.37207,                0.28341,                0.81814,                0.97159,                0.92208,                0.95324,                0.72809,                0.92857,                0.45071,                0.99753,              0.0001817,              0.0001817,              0.0001817
                    452,                0.36209,                0.27635,                0.80269,                0.97161,                0.92208,                0.95164,                0.73006,                 0.9279,                0.45665,                0.99774,              0.0001784,              0.0001784,              0.0001784
                    453,                0.36153,                0.27889,                0.81544,                0.97157,                0.92208,                0.95132,                0.72998,                0.92967,                0.46029,                0.99867,              0.0001751,              0.0001751,              0.0001751
                    454,                0.33889,                0.27185,                0.81346,                0.97153,                0.92208,                0.95168,                0.72791,                0.93178,                0.46539,                0.99905,              0.0001718,              0.0001718,              0.0001718
                    455,                0.35594,                0.27725,                0.82405,                 0.9716,                0.92208,                0.95626,                0.72908,                0.93406,                0.46726,                0.99974,              0.0001685,              0.0001685,              0.0001685
                    456,                0.34743,                0.27802,                 0.7938,                0.97186,                0.92208,                0.95656,                0.72794,                0.93543,                0.46648,                 1.0014,              0.0001652,              0.0001652,              0.0001652
                    457,                0.36811,                 0.2773,                0.81473,                0.97187,                0.92208,                0.95627,                0.72747,                0.93929,                0.46704,                 1.0021,              0.0001619,              0.0001619,              0.0001619
                    458,                0.34695,                0.27603,                0.80622,                0.97189,                0.92208,                0.95658,                0.71974,                0.93965,                0.46902,                 1.0038,              0.0001586,              0.0001586,              0.0001586
                    459,                0.39348,                0.29254,                0.80916,                0.97191,                0.92208,                0.95723,                0.72023,                0.93942,                0.46801,                 1.0051,              0.0001553,              0.0001553,              0.0001553
                    460,                0.34583,                0.26152,                0.80331,                0.97164,                0.92208,                0.95196,                0.71498,                0.93682,                0.46476,                 1.0053,               0.000152,               0.000152,               0.000152
                    461,                0.36119,                0.26915,                0.81931,                0.97133,                0.92208,                0.95203,                0.72108,                0.93722,                0.46588,                 1.0053,              0.0001487,              0.0001487,              0.0001487
                    462,                0.34299,                0.27664,                0.81271,                0.97105,                0.92208,                0.95229,                0.72485,                0.93058,                0.47101,                 1.0037,              0.0001454,              0.0001454,              0.0001454
                    463,                0.36249,                0.27441,                0.81861,                 0.9711,                0.92208,                0.95275,                0.72886,                0.92826,                0.47024,                 1.0034,              0.0001421,              0.0001421,              0.0001421
                    464,                0.34915,                0.26894,                0.81083,                0.97167,                0.92208,                0.95257,                0.72889,                0.92496,                0.47033,                 1.0012,             0.00013879,             0.00013879,             0.00013879
                    465,                0.33809,                0.26178,                0.80971,                0.97202,                0.92208,                0.95291,                0.72895,                0.92353,                0.47231,                 1.0006,             0.00013549,             0.00013549,             0.00013549
                    466,                0.36123,                0.26914,                 0.8064,                0.97219,                0.92208,                0.95269,                0.72385,                0.92491,                0.47455,                 1.0008,             0.00013219,             0.00013219,             0.00013219
                    467,                0.31741,                0.25242,                0.81011,                0.97253,                0.92208,                0.95257,                0.71884,                0.92452,                0.47719,                  1.001,             0.00012889,             0.00012889,             0.00012889
                    468,                0.38005,                0.28019,                0.81871,                0.97258,                0.92208,                0.95264,                0.72389,                0.92535,                0.47829,                 1.0003,             0.00012559,             0.00012559,             0.00012559
                    469,                0.32741,                0.25744,                0.82021,                0.97277,                0.92208,                0.95281,                0.72651,                0.92543,                 0.4792,                 1.0016,             0.00012229,             0.00012229,             0.00012229
                    470,                0.30833,                0.25851,                0.81135,                0.97285,                0.92208,                0.95295,                 0.7272,                0.92504,                0.48486,                 1.0027,             0.00011899,             0.00011899,             0.00011899
                    471,                0.35271,                0.26792,                0.79678,                0.97287,                0.92208,                0.95299,                0.73108,                 0.9251,                0.48417,                 1.0039,             0.00011569,             0.00011569,             0.00011569
                    472,                0.35391,                0.26854,                0.78141,                0.97275,                0.92208,                0.95408,                0.73162,                0.92797,                0.48337,                 1.0064,             0.00011239,             0.00011239,             0.00011239
                    473,                 0.3169,                0.25756,                0.82238,                0.97218,                0.92208,                0.95412,                0.72985,                0.93055,                0.48319,                 1.0083,             0.00010909,             0.00010909,             0.00010909
                    474,                0.35252,                0.27462,                0.79877,                 0.9719,                0.92208,                0.95416,                0.72849,                0.93001,                0.48519,                 1.0107,             0.00010579,             0.00010579,             0.00010579
                    475,                0.32009,                0.25592,                0.80408,                 0.9717,                0.92208,                0.95378,                0.73181,                 0.9312,                0.48442,                   1.01,             0.00010249,             0.00010249,             0.00010249
                    476,                0.34688,                 0.2695,                0.80624,                0.97148,                0.92208,                0.95358,                 0.7311,                0.93164,                0.48251,                 1.0109,             9.9187e-05,             9.9187e-05,             9.9187e-05
