                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    468,                0.38316,                0.30294,                0.80619,                0.91624,                0.83442,                 0.8576,                0.55458,                 1.2534,                0.84241,                 1.1211,             0.00012559,             0.00012559,             0.00012559
                    469,                0.39479,                0.31176,                0.81383,                0.91624,                0.83442,                 0.8576,                0.55458,                 1.2534,                0.84241,                 1.1211,             0.00012229,             0.00012229,             0.00012229
                    470,                0.39026,                0.31202,                0.78983,                0.90801,                 0.8369,                0.85362,                0.55693,                 1.2584,                0.83484,                 1.1199,             0.00011899,             0.00011899,             0.00011899
                    471,                0.38236,                0.30944,                0.81292,                 0.9065,                 0.8369,                0.85373,                0.55179,                 1.2618,                0.84931,                 1.1258,             0.00011569,             0.00011569,             0.00011569
                    472,                0.40387,                0.31926,                0.81593,                0.90381,                 0.8369,                0.85364,                0.55418,                 1.2676,                0.85706,                 1.1306,             0.00011239,             0.00011239,             0.00011239
                    473,                0.35864,                0.30531,                0.80966,                0.90381,                 0.8369,                0.85364,                0.55418,                 1.2676,                0.85706,                 1.1306,             0.00010909,             0.00010909,             0.00010909
                    474,                0.35214,                0.28806,                0.78592,                0.90588,                 0.8369,                 0.8532,                0.55222,                 1.2642,                0.86641,                 1.1341,             0.00010579,             0.00010579,             0.00010579
                    475,                0.34604,                0.28714,                0.81224,                0.89847,                 0.8369,                0.85339,                0.55107,                 1.2688,                0.88978,                 1.1409,             0.00010249,             0.00010249,             0.00010249
                    476,                0.34826,                0.29163,                0.79373,                 0.8959,                 0.8369,                0.85297,                0.54738,                 1.2715,                0.89274,                  1.146,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    477,                0.40315,                0.30284,                0.82068,                 0.8959,                 0.8369,                0.85297,                0.54738,                 1.2715,                0.89274,                  1.146,             9.5886e-05,             9.5886e-05,             9.5886e-05
                    478,                 0.3885,                0.31056,                0.84016,                0.89902,                 0.8314,                0.85364,                0.54684,                 1.2765,                0.89825,                 1.1492,             9.2585e-05,             9.2585e-05,             9.2585e-05
                    479,                0.35058,                0.28929,                0.80798,                 0.8975,                 0.8307,                0.85449,                0.55022,                 1.2774,                0.89611,                 1.1514,             8.9285e-05,             8.9285e-05,             8.9285e-05
                    480,                 0.3709,                0.31534,                0.83319,                0.89518,                0.83315,                0.85476,                0.54847,                 1.2767,                0.88299,                 1.1502,             8.5984e-05,             8.5984e-05,             8.5984e-05
                    481,                0.38807,                0.32102,                0.81254,                0.89518,                0.83315,                0.85476,                0.54847,                 1.2767,                0.88299,                 1.1502,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    482,                0.35061,                0.29491,                0.81255,                0.89328,                0.83591,                0.85514,                0.54952,                 1.2766,                 0.8849,                 1.1493,             7.9383e-05,             7.9383e-05,             7.9383e-05
                    483,                 0.3524,                0.28959,                0.83408,                0.89539,                0.83272,                0.85413,                0.54572,                 1.2753,                0.88318,                 1.1445,             7.6082e-05,             7.6082e-05,             7.6082e-05
                    484,                0.33861,                0.28786,                0.78259,                0.89851,                0.83236,                0.85357,                 0.5552,                  1.271,                0.89365,                 1.1414,             7.2781e-05,             7.2781e-05,             7.2781e-05
                    485,                0.34618,                0.29402,                0.79517,                0.89851,                0.83236,                0.85357,                 0.5552,                  1.271,                0.89365,                 1.1414,             6.9481e-05,             6.9481e-05,             6.9481e-05
                    486,                0.36205,                0.30149,                 0.8121,                0.90071,                0.83392,                0.85344,                0.55517,                 1.2682,                 0.8939,                 1.1322,              6.618e-05,              6.618e-05,              6.618e-05
                    487,                0.33537,                0.28832,                0.78424,                0.90017,                 0.8369,                0.85303,                0.55707,                 1.2655,                0.87424,                 1.1257,             6.2879e-05,             6.2879e-05,             6.2879e-05
